timestamp,value,demand,rarity,last_change,stability
2026-07-11T13:21:38Z,7000,6,5,250,Stable
2026-07-11T19:38:51Z,7000,6,5,250,Stable
2026-07-11T20:12:54Z,7000,6,5,250,Stable
